ts,type,side,price,size,trade_aggr_side
564471,trade,T,9991,19.736558,S
564472,book,B,9986,1.788539,
564475,book,A,9994,0.000000,
564476,trade,T,9993,18.384581,B
564478,book,B,9991,38.443836,
564483,book,A,9995,0.000000,
564485,trade,T,9991,3.591611,S
564490,trade,T,9993,18.438708,B
564493,book,B,9988,15.787152,
564498,trade,T,9993,7.424788,B
564503,trade,T,9993,0.689070,B
564508,book,A,9993,113.948379,
564510,trade,T,9991,5.527594,S
564513,book,B,9984,0.000000,
564518,trade,T,9993,4.070250,B
564523,book,A,9993,107.135975,
564527,book,B,9986,7.248867,
564531,trade,T,9993,7.464429,B
564533,book,A,9999,4.556317,
564534,book,A,9993,116.569163,
564538,book,A,9994,2.069355,
564542,trade,T,9993,10.309837,B
564544,book,B,9991,34.157264,
564548,book,A,9999,10.885057,
564552,trade,T,9991,9.872897,S
564557,book,B,9991,29.432409,
564561,book,A,9993,99.632757,
564562,book,B,9991,41.599125,
564564,book,B,9991,36.085449,
564565,book,A,9994,0.000000,
564567,book,A,9994,4.315635,
564568,book,A,9993,0.000000,
564572,book,A,10000,21.858499,
564577,book,B,9990,0.000000,
564579,book,B,9990,0.000000,
564583,book,A,9996,23.491309,
564588,book,B,9988,0.000000,
564593,book,A,9999,16.346535,
564597,book,A,9997,19.380174,
564598,trade,T,9991,9.303046,S
564599,trade,T,9993,13.731444,B
564600,trade,T,9991,3.890022,S
564605,book,B,9990,0.000000,
564609,book,B,9990,0.000000,
564610,book,B,9989,4.268163,
564613,trade,T,9993,1.260352,B
564616,book,A,9993,66.351056,
564620,book,A,9993,60.218943,
564624,book,B,9984,0.000000,
564626,book,A,9999,17.863320,
564627,book,A,9997,16.979445,
564631,book,A,9993,59.178859,
564633,book,A,9996,35.627116,
564638,trade,T,9993,18.142297,B
564639,book,B,9988,8.623701,
564641,trade,T,9993,16.907804,B
564644,book,B,9989,0.000000,
564649,trade,T,9993,10.272958,B
564653,book,B,9987,0.000000,
564658,trade,T,9991,7.300908,S
564659,book,B,9990,6.318115,
564663,trade,T,9991,15.498320,S
564668,trade,T,9993,7.675432,B
564670,trade,T,9991,8.844655,S
564674,trade,T,9993,7.570318,B
564679,book,B,9991,44.812097,
564683,book,B,9987,0.000000,
564686,book,B,9990,5.575101,
564690,book,A,9994,1.181206,
564691,book,A,9998,23.001633,
564692,book,A,10000,28.748131,
564693,book,A,10000,17.750438,
564694,trade,T,9991,6.924391,S
564696,book,B,9991,0.000000,
564701,book,B,9986,0.000000,
564702,book,B,9991,46.031243,
564705,book,B,9986,20.672665,
564710,trade,T,9991,5.899001,S
564711,book,B,9991,55.152025,
564714,trade,T,9993,19.662571,B
564719,trade,T,9993,7.149056,B
564724,book,A,9994,8.640022,
564728,book,B,9990,0.000000,
564732,book,B,9991,54.243162,
564737,book,B,9986,0.000000,
564742,book,B,9989,0.000000,
564747,book,A,9994,0.000000,
564752,book,A,9998,12.735130,
564753,book,B,9991,58.549724,
564757,trade,T,9993,17.456340,B
564759,trade,T,9993,11.819349,B
564762,book,A,9996,0.000000,
564763,trade,T,9993,11.977920,B
564767,book,A,9997,21.944939,
564768,book,A,9993,46.308541,
564772,book,A,10000,10.784105,
564775,book,B,9989,0.000000,
564779,trade,T,9993,11.266203,B
564784,book,B,9991,64.710401,
564787,book,A,9998,10.285242,
564788,trade,T,9993,15.884329,B
564791,book,A,9995,0.000000,
564794,trade,T,9993,2.428038,B
564796,book,A,9997,21.080189,
564800,trade,T,9991,0.239162,S
564802,book,B,9991,58.479410,
564803,book,A,9993,51.059572,
564805,trade,T,9991,16.694044,S
564809,book,A,9993,52.275791,
564810,book,A,9995,0.000000,
564813,trade,T,9993,4.801832,B
564814,book,A,10000,4.649582,
564819,book,B,9991,69.940302,
564821,book,A,9993,58.037565,
564825,book,A,9993,52.658562,
564826,trade,T,9993,1.373978,B
564827,book,B,9989,0.000000,
564829,book,A,9994,0.000000,
564833,book,B,9990,70.503482,
564835,trade,T,9990,7.971166,S
564839,book,A,9998,8.680452,
564843,trade,T,9990,19.527754,S
564847,book,A,9998,17.316385,
564848,book,A,9994,0.000000,
564849,book,B,9983,0.000000,
564850,trade,T,9992,6.994941,B
564851,trade,T,9990,10.844376,S
564855,trade,T,9990,9.946610,S
564856,trade,T,9990,12.649882,S
564858,trade,T,9992,12.313658,B
564863,book,B,9990,68.081125,
564866,book,B,9984,0.000000,
564868,trade,T,9990,14.727171,S
564873,book,A,9995,2.649126,
564878,book,B,9988,0.000000,
564882,trade,T,9990,14.830588,S
564884,book,A,9999,5.943599,
564889,book,A,9996,19.213322,
564894,book,B,9988,0.000000,
564897,book,A,9992,54.256034,
564898,trade,T,9992,12.973223,B
564900,trade,T,9990,2.381573,S
564904,book,B,9989,2.942873,
564906,book,B,9990,78.279476,
564907,book,B,9990,0.000000,
564908,trade,T,9992,10.042529,B
564910,trade,T,9992,15.811288,B
564915,book,B,9983,0.000000,
564916,book,B,9989,0.000000,
564919,book,B,9990,48.568767,
564922,book,A,9993,0.000000,
564927,trade,T,9992,1.181492,B
564930,book,A,9996,0.000000,
564933,trade,T,9990,7.713367,S
564935,book,B,9988,0.000000,
564938,trade,T,9992,1.763477,B
564941,book,A,9992,0.000000,
564943,book,B,9990,47.197908,
564946,trade,T,9992,9.862637,B
564951,book,A,9996,11.494100,
564956,trade,T,9992,14.703923,B
564959,book,A,9992,79.266181,
564963,trade,T,9992,8.713066,B
564967,book,B,9983,14.056908,
564970,trade,T,9992,16.484998,B
564971,trade,T,9992,3.734957,B
564976,book,A,9993,0.000000,
564977,book,B,9990,51.730607,
564980,book,B,9985,0.000000,
564984,book,A,9992,74.619476,
564989,book,A,9992,78.665849,
564992,book,A,9994,0.000000,
564993,book,A,9996,16.868597,
564998,book,A,9994,16.080929,
565001,trade,T,9990,2.685155,S
565005,book,A,9998,32.595268,
565010,trade,T,9990,4.828988,S
565013,book,B,9989,0.000000,
565018,book,B,9990,47.025853,
565023,book,A,9994,27.264222,
565025,trade,T,9990,7.370894,S
565030,book,B,9987,8.411801,
565032,book,B,9990,0.000000,
565036,book,A,9993,9.599679,
565037,book,B,9990,71.651994,
565040,trade,T,9990,4.511161,S
565044,book,A,9999,12.218603,
565048,book,B,9986,7.103484,
565052,book,A,9994,29.209893,
565054,book,B,9990,74.343069,
565059,book,A,9993,5.264829,
565063,book,B,9985,3.963488,
565066,book,B,9985,0.794869,
565068,book,A,9994,33.595752,
565072,book,B,9988,0.000000,
565076,book,A,9999,25.754914,
565078,book,A,9992,84.897235,
565080,trade,T,9992,0.933474,B
565084,book,B,9990,74.587728,
565088,book,A,9992,85.882419,
565090,book,A,9992,78.786897,
565093,trade,T,9992,5.023340,B
565094,book,A,9994,49.107826,
565097,book,A,9997,0.000000,
565101,book,B,9989,0.000000,
565106,trade,T,9992,18.052180,B
565109,trade,T,9992,7.048078,B
565112,trade,T,9990,11.578013,S
565117,book,A,9992,89.601863,
565120,book,B,9990,73.104081,
565122,trade,T,9992,17.968113,B
565126,trade,T,9992,19.170361,B
565129,book,A,9995,10.031249,
565132,trade,T,9992,1.282196,B
565133,book,A,9994,52.240536,
565134,book,A,9995,2.113626,
565136,book,B,9989,0.000000,
565138,trade,T,9992,7.293778,B
565141,book,A,9992,85.765876,
565142,trade,T,9990,7.377228,S
565144,book,B,9989,2.755875,
565147,trade,T,9992,17.852537,B
565148,trade,T,9990,5.493559,S
565150,book,B,9985,0.000000,
565154,trade,T,9992,16.440054,B
565158,book,B,9988,2.950409,
565163,book,A,9995,0.000000,
565167,book,A,9992,90.030691,
565171,book,A,9993,24.868634,
565174,book,B,9988,5.360875,
565175,book,B,9990,66.081405,
565180,trade,T,9992,12.430171,B
565183,book,A,9995,0.000000,
565187,trade,T,9992,4.831792,B
565191,book,B,9984,0.000000,
565196,book,A,9992,78.135654,
565201,book,A,9997,0.000000,
565203,trade,T,9990,8.099600,S
565207,trade,T,9990,11.144531,S
565209,book,A,9992,87.021746,
565211,trade,T,9992,18.310755,B
565216,book,B,9983,21.032297,
565219,book,A,9992,95.325144,
565221,trade,T,9992,11.654587,B
565224,book,A,9992,0.000000,
565228,book,A,9994,44.066595,
565230,trade,T,9990,16.601964,S
565234,book,B,9986,0.000000,
565239,book,A,9997,0.000000,
565240,trade,T,9992,3.456386,B
565241,book,B,9985,0.000000,
565245,book,A,9993,32.466890,
565247,trade,T,9990,6.976436,S
565252,book,B,9985,0.000000,
565254,trade,T,9992,2.320204,B
565259,book,A,9992,50.125087,
565263,trade,T,9990,0.244131,S
565264,trade,T,9992,17.518853,B
565267,book,A,9992,58.340111,
565269,trade,T,9990,9.866407,S
565273,trade,T,9992,6.026238,B
565276,book,B,9990,0.000000,
565279,book,B,9985,0.000000,
565281,book,B,9988,0.000000,
565285,trade,T,9992,9.713022,B
565290,book,B,9983,20.882387,
565295,trade,T,9990,19.769241,S
565300,book,A,9999,29.559968,
565302,book,A,9992,53.143586,
565304,trade,T,9990,15.728744,S
565308,trade,T,9990,15.029905,S
565309,book,A,9995,13.589262,
565312,book,A,9993,26.497190,
565317,trade,T,9992,10.970316,B
565321,trade,T,9990,18.354925,S
565322,book,B,9989,1.929301,
565325,book,B,9990,69.302160,
565326,trade,T,9992,4.568668,B
565330,book,A,9995,29.754767,
565333,book,A,9992,56.319091,
565334,trade,T,9990,0.660576,S
565335,book,B,9988,6.029768,
565336,trade,T,9992,19.193217,B
565339,trade,T,9992,4.427677,B
565342,book,A,9993,19.156139,
565344,book,A,9992,47.147520,
565345,book,B,9989,0.876660,
565348,book,B,9988,19.047225,
565353,book,A,9992,47.943569,
565355,book,A,9998,38.889994,
565356,book,A,9999,42.916611,
565359,book,B,9989,6.010526,
565362,book,A,9992,47.166058,
565364,book,B,9986,0.000000,
565368,trade,T,9992,19.084964,B
565373,book,B,9986,5.705060,
565375,trade,T,9992,13.533142,B
565380,book,B,9990,73.541279,
565383,book,B,9990,79.136657,
565385,trade,T,9990,5.227085,S
565387,book,B,9989,7.272390,
565389,book,A,9994,0.000000,
565392,trade,T,9990,13.987821,S
565395,book,A,9992,40.370322,
565396,trade,T,9992,14.122863,B
565398,book,B,9989,18.066474,
565399,book,B,9989,21.673037,
565402,book,B,9983,13.769817,
565405,book,A,9991,45.341575,
565409,book,B,9989,74.291638,
565414,book,B,9989,82.721975,
565415,book,A,9992,24.168888,
565419,trade,T,9991,6.540233,B
565421,book,B,9988,12.169534,
565423,book,B,9984,12.790247,
565425,book,A,9993,2.858664,
565429,book,A,9994,0.000000,
565431,book,A,9992,21.252322,
565432,book,A,9991,36.646702,
565436,book,A,9991,38.847013,
565438,trade,T,9991,0.215191,B
565443,trade,T,9989,15.188574,S
565445,book,A,9998,40.800761,
565449,book,A,9995,23.052986,
565450,book,B,9986,11.004567,
565451,book,B,9989,80.514930,
565454,trade,T,9989,18.286340,S
565459,trade,T,9989,19.251180,S
565462,trade,T,9991,8.294104,B
565464,trade,T,9989,19.761960,S
565468,book,A,9991,47.969115,
565471,book,B,9985,7.925655,
565476,trade,T,9989,11.909153,S
565481,book,A,9996,19.825372,
565482,book,B,9987,23.863025,
565486,trade,T,9991,11.945027,B
565491,book,A,9991,47.989032,
565494,book,A,9996,14.078494,
565497,book,B,9984,0.000000,
565500,book,A,9997,43.133153,
565502,book,B,9984,6.761345,
565504,trade,T,9991,3.002837,B
565509,book,B,9989,89.976108,
565510,book,B,9986,0.000000,
565511,trade,T,9989,3.675085,S
565514,book,B,9982,20.269736,
565515,book,A,9992,9.427644,
565517,book,B,9983,11.670417,
565518,book,B,9985,3.613120,
565522,trade,T,9991,4.303079,B
565523,trade,T,9989,2.975824,S
565524,book,B,9989,102.093532,
565529,book,A,9991,54.346011,
565532,trade,T,9989,1.323947,S
565534,book,B,9986,2.968187,
565536,book,A,9994,0.000000,
565539,trade,T,9989,18.847094,S
565541,trade,T,9989,6.789682,S
565543,book,B,9989,90.953587,
565544,book,B,9988,10.665417,
565547,book,A,9995,35.080323,
565550,trade,T,9989,0.398946,S
565551,trade,T,9989,10.127812,S
565554,book,A,9997,50.608753,
565559,trade,T,9989,19.910068,S
565560,book,B,9989,79.863338,
565564,trade,T,9991,10.399161,B
565566,book,A,9995,42.210585,
565569,book,A,9992,14.081453,
565570,book,A,9996,13.084551,
565572,book,A,9991,68.105167,
565576,book,B,9982,36.904225,
565577,book,B,9986,0.000000,
565581,trade,T,9989,2.499652,S
565586,trade,T,9989,2.084503,S
565589,book,B,9988,0.000000,
565594,trade,T,9989,16.708760,S
565599,book,A,9993,14.697913,
565600,book,B,9986,0.000000,
565603,trade,T,9989,2.929590,S
565605,book,A,9991,0.000000,
565610,trade,T,9991,11.246011,B
565615,trade,T,9989,14.209069,S
565617,book,B,9989,0.000000,
565620,book,B,9983,6.271262,
565621,trade,T,9989,19.335314,S
565622,trade,T,9991,14.772583,B
565625,book,B,9989,66.858010,
565629,trade,T,9991,11.781922,B
565633,book,A,9992,15.991829,
565638,book,B,9983,0.000000,
565639,book,A,9991,68.094860,
565641,book,B,9983,8.454857,
565644,book,B,9988,0.000000,
565646,book,B,9988,0.000000,
565648,trade,T,9991,15.000385,B
565650,trade,T,9991,7.678175,B
565653,book,B,9985,10.365583,
565655,book,A,9996,7.826840,
565659,book,A,9996,0.000000,
565662,book,A,9994,2.008947,
565663,book,A,9997,37.661373,
565667,book,A,9991,60.287215,
565672,book,B,9983,9.543982,
565673,book,B,9984,0.000000,
565675,trade,T,9991,0.100000,B
565676,trade,T,9989,12.447881,S
565680,trade,T,9989,18.145410,S
565684,book,A,9991,66.652306,
565686,trade,T,9989,19.692186,S
565687,trade,T,9991,15.966914,B
565690,book,A,9991,77.739075,
565693,book,B,9989,68.410291,
565695,book,A,9997,35.899195,
565696,trade,T,9991,17.804535,B
565698,trade,T,9991,3.504663,B
565701,book,B,9989,65.871970,
565703,trade,T,9991,6.825995,B
565705,trade,T,9991,10.523820,B
565709,book,A,9992,0.000000,
565712,trade,T,9989,8.549598,S
565715,book,B,9985,0.000000,
565716,book,A,9995,38.472649,
565720,book,A,9991,73.105944,
565721,trade,T,9989,9.967973,S
565726,trade,T,9991,17.394417,B
565729,book,B,9988,2.565617,
565734,trade,T,9989,8.713226,S
565736,book,A,9995,0.000000,
565737,book,A,9991,77.429739,
565740,book,A,9992,9.573607,
565745,book,B,9988,3.939802,
565749,book,B,9982,47.490896,
565750,book,A,9995,0.000000,
565754,book,B,9984,0.000000,
565757,trade,T,9991,8.776058,B
565762,book,B,9989,63.009697,
565764,trade,T,9991,10.707233,B
565768,book,A,9994,0.000000,
565772,trade,T,9989,10.667045,S
565774,trade,T,9991,10.776314,B
565777,book,A,9994,12.155075,
565780,book,A,9997,36.630139,
565784,book,A,9991,78.462371,
565789,trade,T,9989,7.719721,S
565794,book,A,9993,19.686968,
565799,book,A,9994,0.000000,
565800,trade,T,9991,3.869027,B
565804,book,B,9989,54.781070,
565808,book,B,9989,44.592796,
565812,book,B,9983,8.780975,
565814,book,A,9992,5.702852,
565815,trade,T,9989,18.338879,S
565818,trade,T,9991,9.836205,B
565821,book,A,9991,87.667735,
565826,book,A,9997,39.898390,
565828,book,B,9982,44.989534,
565832,trade,T,9989,0.701678,S
565834,book,A,9994,11.247617,
565838,trade,T,9991,10.118594,B
565842,book,A,9992,6.031594,
565843,trade,T,9991,15.905752,B
565847,book,A,9996,2.995296,
565848,book,A,9997,33.008374,
565850,trade,T,9991,10.678607,B
565852,trade,T,9989,2.253449,S
565856,book,B,9988,1.049859,
565859,book,A,9992,10.317317,
565861,book,B,9989,39.582728,
565866,book,B,9984,4.044447,
565871,book,B,9989,46.111499,
565872,book,B,9987,14.826919,
565877,trade,T,9991,2.806843,B
565880,book,A,9991,91.817599,
565885,book,A,9994,6.384191,
565887,trade,T,9989,18.416274,S
565890,book,A,9991,89.803997,
565891,book,B,9982,0.000000,
565893,book,A,9991,90.976030,
565894,book,B,9989,39.589754,
565899,book,A,9991,100.489240,
565902,trade,T,9991,17.555074,B
565906,trade,T,9989,19.261196,S
565907,book,A,9991,93.330803,
565909,book,A,9997,41.487312,
565914,book,B,9988,0.000000,
565917,book,B,9989,39.610893,
565920,book,A,9991,87.975174,
565921,book,B,9986,1.486217,
565923,book,A,9991,96.949618,
565928,trade,T,9989,4.002796,S
565932,trade,T,9989,2.468911,S
565937,book,A,9998,43.629047,
565941,book,A,9993,22.272593,
565943,book,A,9994,8.709776,
565948,book,B,9986,0.000000,
565951,book,A,9991,82.502531,
565954,book,B,9988,6.237786,
565959,trade,T,9989,0.701698,S
565961,trade,T,9989,16.960625,S
565963,book,B,9983,27.231288,
565968,book,B,9982,6.207044,
565972,book,A,9991,75.320916,
565975,trade,T,9989,6.718735,S
565979,book,A,9994,3.856482,
565982,trade,T,9991,15.021050,B
565984,book,B,9989,41.345735,
565986,book,A,9992,23.137149,
565988,book,B,9984,0.000000,
565991,book,B,9989,50.846089,
565995,trade,T,9991,15.976408,B
565996,trade,T,9989,5.107499,S
566001,trade,T,9989,4.978669,S
566005,trade,T,9989,5.994116,S
566006,book,B,9989,52.640674,
566008,book,B,9985,0.000000,
566009,book,B,9989,69.161574,
566013,book,A,9995,22.047441,
566015,book,B,9982,7.266128,
566018,book,B,9985,0.932194,
566023,book,A,9998,39.178200,
566026,book,A,9993,17.424579,
566030,book,A,9992,18.514833,
566033,book,A,9993,16.300494,
566038,trade,T,9991,6.611428,B
566042,trade,T,9989,19.137246,S
566043,book,B,9988,7.297593,
566046,trade,T,9991,11.848872,B
566049,book,B,9986,3.636785,
566053,trade,T,9991,7.059969,B
566058,trade,T,9989,5.230156,S
566061,book,B,9989,70.975052,
566064,book,B,9988,11.146208,
566066,book,A,9996,1.053164,
566068,book,B,9987,19.293890,
566072,book,A,9994,0.000000,
566074,book,B,9983,22.603222,
566077,book,B,9989,67.489953,
566079,book,A,9992,32.351173,
566083,book,A,9997,40.172587,
566087,trade,T,9991,13.909872,B
566092,trade,T,9991,13.249122,B
566097,book,B,9989,44.738120,
566101,book,B,9989,48.190972,
566105,book,A,9994,0.000000,
566110,book,A,9991,75.123807,
566115,book,B,9989,47.178159,
566119,book,B,9983,27.233912,
566120,book,A,9994,3.584409,
566124,book,A,9994,7.533576,
566125,book,B,9987,30.097398,
566129,book,A,9992,35.120677,
566134,trade,T,9991,9.999351,B
566135,book,B,9983,36.538382,
566137,book,B,9982,17.778302,
566141,book,B,9984,10.770020,
566144,trade,T,9991,14.625979,B
566145,book,B,9983,32.801549,
566150,book,B,9988,14.901657,
566151,trade,T,9989,9.352382,S
566153,trade,T,9989,17.773289,S
566154,book,B,9985,0.000000,
566158,book,A,9991,77.217924,
566163,book,A,9995,19.730751,
566167,trade,T,9989,7.788920,S
566170,trade,T,9989,4.336297,S
566173,book,A,9996,0.000000,
566176,trade,T,9989,18.522897,S
566177,trade,T,9989,16.027307,S
566182,trade,T,9989,15.451075,S
566185,book,B,9983,52.439953,
566190,book,A,9996,7.015044,
566195,book,B,9987,26.351066,
566197,book,A,9993,9.407876,
566200,book,B,9985,0.000000,
566203,book,B,9985,12.693099,
566208,book,A,9991,85.690973,
566212,trade,T,9989,14.468930,S
566214,trade,T,9991,17.492693,B
566219,book,B,9986,14.287826,
566221,trade,T,9991,2.208148,B
566226,book,B,9988,13.401266,
566227,trade,T,9989,10.124387,S
566230,book,A,9993,7.722194,
566232,book,B,9989,42.877616,
566237,book,A,9991,81.656846,
566239,book,A,9992,33.578523,
566240,book,B,9986,27.183789,
566245,book,A,9991,77.897773,
566247,book,A,9991,58.436413,
566251,trade,T,9991,6.257898,B
566254,trade,T,9989,12.118717,S
566255,book,A,9991,61.196143,
566256,book,B,9982,0.000000,
566261,trade,T,9989,13.563641,S
566266,trade,T,9989,18.471865,S
566268,book,B,9986,30.125893,
566269,book,B,9982,0.000000,
566273,trade,T,9989,14.061122,S
566274,trade,T,9991,10.270474,B
566279,trade,T,9991,9.784986,B
566284,book,A,9994,17.195309,
566285,book,B,9989,0.000000,
566289,book,A,9991,58.971339,
566290,book,B,9983,0.000000,
566295,book,A,9991,66.428446,
566299,book,B,9989,65.531457,
566302,book,A,9998,26.575576,
566307,book,B,9982,0.000000,
566310,book,B,9989,68.052166,
566314,book,B,9986,45.553510,
566315,book,A,9997,49.552872,
566320,trade,T,9989,3.111048,S
566324,book,A,9993,0.000000,
566327,book,B,9983,2.068856,
566328,book,B,9988,5.422929,
566332,book,A,9991,61.641721,
566335,book,B,9989,67.132422,
566339,book,A,9994,18.736595,
566341,trade,T,9989,11.885806,S
566345,book,A,9996,4.373043,
566350,trade,T,9989,18.035776,S
566355,trade,T,9989,16.677617,S
566356,book,B,9989,76.897888,
566358,book,B,9989,70.303063,
566359,trade,T,9989,4.941623,S
566363,trade,T,9989,19.828963,S
566365,book,B,9989,0.000000,
566367,book,A,9992,38.764745,
566370,book,B,9987,35.601760,
566374,book,B,9989,62.662823,
566375,book,A,9991,54.195785,
566376,book,A,9993,0.000000,
566381,book,B,9987,21.059939,
566383,book,A,9996,0.000000,
566388,book,A,9991,0.000000,
566389,book,B,9985,0.000000,
566392,book,A,9994,0.000000,
566393,book,B,9989,66.133377,
566395,book,A,9997,48.400860,
566396,book,A,9991,61.293029,
566400,book,B,9986,46.131568,
566403,book,B,9989,68.898996,
566406,book,A,9995,0.000000,
566410,book,B,9986,42.760391,
566414,book,B,9985,0.000000,
566415,trade,T,9991,19.229739,B
566420,book,B,9989,73.427470,
566423,book,B,9987,25.566528,
566426,book,B,9982,7.326335,
566429,trade,T,9989,2.427747,S
566433,trade,T,9989,1.073925,S
566437,book,B,9985,0.000000,
566441,book,B,9989,74.617318,
566446,book,A,9993,0.642892,
566450,book,A,9995,8.590644,
566453,book,B,9988,13.328417,
566456,book,A,9991,53.317847,
566458,book,B,9989,73.749257,
566463,book,A,9991,52.955649,
566467,trade,T,9991,3.149710,B
566472,trade,T,9989,13.847348,S
566474,book,A,9993,5.026327,
566478,trade,T,9989,15.194423,S
566481,book,B,9988,18.358110,
566484,book,B,9986,44.186364,
566488,book,A,9993,0.000000,
566492,book,A,9994,6.811660,
566493,trade,T,9991,13.318162,B
566495,book,A,9991,51.205266,
566496,book,B,9982,0.000000,
566499,trade,T,9989,14.752510,S
566504,trade,T,9991,15.667778,B
566507,book,A,9995,12.923753,
566509,book,A,9991,41.160594,
566511,trade,T,9991,11.908636,B
566512,trade,T,9989,16.327964,S
566515,book,A,9991,40.228640,
566517,book,A,9994,7.214688,
566521,book,B,9985,19.146600,
566525,book,B,9989,66.046728,
566527,book,B,9988,8.101541,
566532,book,B,9986,51.872095,
566534,book,B,9986,42.996686,
566539,book,A,9998,14.201841,
566542,trade,T,9991,6.007855,B
566544,trade,T,9991,0.727073,B
566548,book,B,9988,11.928416,
566549,book,B,9985,2.201266,
566551,book,B,9983,10.585915,
566552,book,A,9991,42.438234,
566555,book,B,9989,80.214123,
566560,trade,T,9991,3.531149,B
566564,book,A,9994,0.000000,
566567,book,A,9991,41.460465,
566572,book,A,9993,1.475767,
566573,book,A,9991,40.770445,
566576,trade,T,9991,18.047411,B
566577,book,A,9998,9.753007,
566578,book,A,9995,0.000000,
566581,book,B,9984,14.632575,
566582,book,A,9992,38.465948,
566586,book,B,9984,16.321796,
566590,book,B,9984,0.000000,
566594,book,B,9985,0.000000,
566595,book,B,9988,9.725356,
566600,book,B,9989,70.350028,
566605,book,A,9991,34.804456,
566607,book,B,9989,62.404377,
566608,book,A,9991,48.933758,
566612,book,A,9991,54.314216,
566617,book,B,9987,7.410997,
566618,book,B,9982,3.830176,
566619,book,B,9988,2.652174,
566623,book,B,9982,8.804843,
566628,book,B,9989,74.650935,
566631,book,A,9991,52.662978,
566633,trade,T,9991,2.910452,B
566635,book,A,9994,0.000000,
566638,trade,T,9991,0.103845,B
566640,trade,T,9989,4.355369,S
566643,book,A,9995,0.000000,
566646,book,B,9989,73.726662,
566648,book,A,9993,5.925975,
566653,book,A,9993,18.023287,
566656,book,B,9983,0.000000,
566660,book,B,9989,64.859500,
566661,book,A,9991,48.631154,
566664,trade,T,9991,6.794368,B
566666,book,B,9984,0.000000,
566669,book,B,9989,63.871478,
566673,trade,T,9989,17.451049,S
566675,book,A,9992,34.570701,
566679,book,B,9984,0.000000,
566680,book,B,9989,62.972318,
566684,book,A,9991,55.579189,
566686,book,A,9991,57.949004,
566690,book,B,9982,4.510343,
566692,book,A,9991,57.991113,
566697,book,B,9984,14.302744,
566700,trade,T,9989,18.332099,S
566702,book,B,9989,65.957500,
566703,book,B,9988,9.536369,
566706,book,B,9985,0.000000,
566709,book,B,9984,18.129787,
566711,trade,T,9989,17.606278,S
566716,book,A,9991,75.502576,
566720,book,A,9995,0.000000,
566722,trade,T,9991,3.458076,B
566725,book,B,9989,0.000000,
566730,book,A,9991,83.198913,
566734,trade,T,9991,8.775672,B
566739,trade,T,9989,4.271241,S
566742,book,A,9995,0.000000,
566746,trade,T,9991,19.264547,B
566749,book,B,9985,0.000000,
566753,trade,T,9989,11.481401,S
566755,trade,T,9989,15.194371,S
566760,book,A,9994,2.503302,
566764,trade,T,9989,16.595692,S
566765,book,B,9989,56.184987,
566770,book,A,9997,49.033926,
566775,book,B,9989,60.356939,
566776,book,A,9991,70.359088,
566777,trade,T,9989,6.066122,S
566781,trade,T,9991,10.524076,B
566783,book,B,9989,58.735982,
566785,trade,T,9989,17.010220,S
566790,trade,T,9991,11.728696,B
566795,book,B,9988,7.037777,
566799,book,A,9994,4.140453,
566801,book,A,9995,0.000000,
566804,trade,T,9989,18.049043,S
566805,book,B,9984,20.141413,
566810,trade,T,9991,18.281089,B
566812,book,A,9994,0.000000,
566813,book,B,9988,0.000000,
566815,book,A,9995,0.000000,
566816,book,A,9991,44.058369,
566821,book,A,9990,59.490358,
566824,book,A,9996,0.000000,
566827,trade,T,9988,4.570627,S
566831,book,B,9984,5.665806,
566834,book,A,9997,17.869217,
566839,book,A,9990,56.258397,
566844,book,A,9997,26.423269,
566849,book,B,9988,58.878526,
566853,book,B,9988,56.100847,
566855,trade,T,9990,18.669629,B
566860,book,B,9988,31.766625,
566865,book,B,9988,14.179385,
566866,book,A,9990,55.716276,
566867,trade,T,9988,16.096615,S
566872,book,B,9987,4.840736,
566876,trade,T,9990,9.904162,B
566878,book,A,9990,59.152647,
566881,trade,T,9990,12.008220,B
566882,trade,T,9990,14.070354,B
566883,book,B,9981,0.000000,
566887,book,B,9983,25.077542,
566892,book,B,9985,49.387486,
566897,trade,T,9988,9.545290,S
566898,book,A,9997,22.803081,
566899,trade,T,9990,19.203049,B
566904,book,A,9990,65.502420,
566906,book,B,9988,0.000000,
566909,trade,T,9988,4.615169,S
566913,book,A,9992,22.234421,
566916,book,A,9991,36.287489,
566917,book,A,9990,0.000000,
566919,book,B,9987,1.373160,
566920,book,B,9988,49.405185,
566924,book,A,9990,61.444509,
566925,trade,T,9990,12.617765,B
566927,trade,T,9990,16.143980,B
566930,trade,T,9988,5.087765,S
566933,book,A,9990,50.891128,
566937,book,A,9990,63.880644,
566942,book,B,9985,57.321018,
566945,book,B,9988,61.803308,
566947,book,A,9990,69.330947,
566951,book,A,9991,52.973838,
566955,book,B,9988,76.616199,
566956,trade,T,9988,19.978827,S
566958,trade,T,9988,10.540161,S
566959,book,B,9985,0.000000,
566961,trade,T,9988,12.409142,S
566966,book,A,9997,21.930417,
566969,trade,T,9988,11.872512,S
566974,book,A,9991,46.020254,
566975,book,A,9996,0.000000,
566979,book,B,9988,62.724339,
566984,trade,T,9988,1.441690,S
566987,book,A,9990,72.509167,
566989,book,A,9991,42.466393,
566991,book,A,9996,0.000000,
566993,book,A,9993,14.475064,
566995,book,A,9994,7.938556,
566997,book,B,9982,0.000000,
567000,trade,T,9990,12.469344,B
567004,book,B,9987,0.000000,
